,trip_id,duration_sec,start_date,start_station_name,start_station_id,end_date,end_station_name,end_station_id,bike_number,zip_code,subscriber_type,c_subscription_type,start_station_latitude,start_station_longitude,end_station_latitude,end_station_longitude,member_birth_year,member_gender,bike_share_for_all_trip,start_station_geom,end_station_geom
2576,20180430163713546,1158,2018-04-30 16:37:13+00:00,Clay St at Battery St,14,2018-04-30 16:56:31+00:00,San Francisco Caltrain (Townsend St at 4th St),30,546,,Subscriber,,37.795001,-122.39997,37.776598,-122.395282,1988,Female,No,POINT(-122.39997 37.795001),POINT(-122.395282 37.776598)
2577,20180430163712490,792,2018-04-30 16:37:12+00:00,MLK Jr Way at 14th St,232,2018-04-30 16:50:25+00:00,Horton St at 40th St,148,490,,Subscriber,,37.8061628,-122.2760402,37.8297046,-122.2876102,1964,Male,No,POINT(-122.2760402 37.8061628),POINT(-122.2876102 37.8297046)
2578,201804301637113336,587,2018-04-30 16:37:11+00:00,3rd St at Townsend St,66,2018-04-30 16:46:59+00:00,Howard St at Beale St,22,3336,,Subscriber,,37.77874161153677,-122.39274082710836,37.789756,-122.394643,1975,Male,No,POINT(-122.392740827108 37.7787416115368),POINT(-122.394643 37.789756)
2579,201804301637093849,215,2018-04-30 16:37:09+00:00,29th St at Church St,145,2018-04-30 16:40:45+00:00,Jersey St at Church St,138,3849,,Subscriber,,37.7436839,-122.4268059,37.7509004,-122.4274114,1993,Other,No,POINT(-122.4268059 37.7436839),POINT(-122.4274114 37.7509004)
2580,201804301637021076,1228,2018-04-30 16:37:02+00:00,Broadway at Battery St,9,2018-04-30 16:57:30+00:00,Esprit Park,126,1076,,Subscriber,,37.79857210846256,-122.40086898207666,37.7616343,-122.3906477,1990,Female,No,POINT(-122.400868982077 37.7985721084626),POINT(-122.3906477 37.7616343)
2581,201804301636593343,542,2018-04-30 16:36:59+00:00,Post St at Kearny St,19,2018-04-30 16:46:01+00:00,Townsend St at 5th St,80,3343,,Subscriber,,37.788975,-122.403452,37.7753058,-122.39738,1986,Male,No,POINT(-122.403452 37.788975),POINT(-122.39738 37.7753058)
2582,201804301636481822,662,2018-04-30 16:36:48+00:00,Howard St at 2nd St,25,2018-04-30 16:47:50+00:00,Townsend St at 5th St,80,1822,,Subscriber,,37.787521780456245,-122.39740490913393,37.7753058,-122.39738,1983,Male,No,POINT(-122.397404909134 37.7875217804562),POINT(-122.39738 37.7753058)
2583,201804301636463817,162,2018-04-30 16:36:46+00:00,Union Square (Powell St at Post St),324,2018-04-30 16:39:29+00:00,Post St at Kearny St,19,3817,,Customer,,37.788299978150825,-122.40853071212769,37.788975,-122.403452,1977,Male,No,POINT(-122.408530712128 37.7882999781508),POINT(-122.403452 37.788975)
2584,201804301636242007,354,2018-04-30 16:36:24+00:00,16th St Mission BART Station 2,223,2018-04-30 16:42:19+00:00,San Bruno Ave at 16th St,101,2007,,Subscriber,,37.7647652154977,-122.42009103298186,37.76600774273675,-122.40567684173584,1984,Male,No,POINT(-122.420091032982 37.7647652154977),POINT(-122.405676841736 37.7660077427367)
2585,201804301636153035,103,2018-04-30 16:36:15+00:00,59th St at Horton St,153,2018-04-30 16:37:59+00:00,59th St at Horton St,153,3035,,Subscriber,,37.8409452,-122.2913604,37.8409452,-122.2913604,1988,Male,No,POINT(-122.2913604 37.8409452),POINT(-122.2913604 37.8409452)
2586,201804301636132394,180,2018-04-30 16:36:13+00:00,Rockridge BART Station,171,2018-04-30 16:39:13+00:00,College Ave at Harwood Ave,167,2394,,Subscriber,,37.84427875399067,-122.251900434494,37.848152,-122.2521599,1964,Male,No,POINT(-122.251900434494 37.8442787539907),POINT(-122.2521599 37.848152)
2587,201804301635533863,761,2018-04-30 16:35:53+00:00,Beale St at Harrison St,27,2018-04-30 16:48:35+00:00,3rd St at Townsend St,66,3863,,Subscriber,,37.7880593,-122.3918648,37.77874161153677,-122.39274082710836,,,No,POINT(-122.3918648 37.7880593),POINT(-122.392740827108 37.7787416115368)
2588,201804301635522980,866,2018-04-30 16:35:52+00:00,Irwin St at 8th St,102,2018-04-30 16:50:19+00:00,San Francisco Caltrain Station 2  (Townsend St at 4th St),67,2980,,Subscriber,,37.7668828,-122.3995794,37.7766392,-122.3955263,1963,Female,No,POINT(-122.3995794 37.7668828),POINT(-122.3955263 37.7766392)
2589,201804301635482285,493,2018-04-30 16:35:48+00:00,2nd St at Townsend St,50,2018-04-30 16:44:01+00:00,San Francisco Ferry Building (Harry Bridges Plaza),15,2285,,Subscriber,,37.780526,-122.390288,37.795392,-122.394203,1976,Female,No,POINT(-122.390288 37.780526),POINT(-122.394203 37.795392)
2590,20180430163523310,489,2018-04-30 16:35:23+00:00,Powell St BART Station (Market St at 5th St),5,2018-04-30 16:43:32+00:00,8th St at Ringold St,60,310,,Customer,,37.78389935708493,-122.4084448814392,37.77452040113685,-122.4094493687153,,,No,POINT(-122.408444881439 37.7838993570849),POINT(-122.409449368715 37.7745204011368)
2591,201804301635211109,239,2018-04-30 16:35:21+00:00,Mechanics Monument Plaza (Market St at Bush St),20,2018-04-30 16:39:20+00:00,San Francisco Ferry Building (Harry Bridges Plaza),15,1109,,Subscriber,,37.7913,-122.399051,37.795392,-122.394203,1977,Male,No,POINT(-122.399051 37.7913),POINT(-122.394203 37.795392)
2592,201804301635142441,457,2018-04-30 16:35:14+00:00,20th St at Bryant St,125,2018-04-30 16:42:51+00:00,Valencia St at 22nd St,133,2441,,Subscriber,,37.7592005,-122.409851,37.7552126,-122.4209752,1983,Female,No,POINT(-122.409851 37.7592005),POINT(-122.4209752 37.7552126)
2593,20180430163511346,264,2018-04-30 16:35:11+00:00,Yerba Buena Center for the Arts (Howard St at 3rd St),284,2018-04-30 16:39:36+00:00,5th St at Brannan St,64,346,,Subscriber,,37.78487208436062,-122.40087568759915,37.7767539,-122.3990176,1991,Male,No,POINT(-122.400875687599 37.7848720843606),POINT(-122.3990176 37.7767539)
2594,201804301635063722,210,2018-04-30 16:35:06+00:00,Grand Ave at Webster St,181,2018-04-30 16:38:37+00:00,Grand Ave at Perkins St,196,3722,,Subscriber,,37.8113768,-122.2651925,37.80889393398715,-122.25646018981932,1988,Male,No,POINT(-122.2651925 37.8113768),POINT(-122.256460189819 37.8088939339872)
2595,201804301634382792,1401,2018-04-30 16:34:38+00:00,Bryant St at 2nd St,343,2018-04-30 16:57:59+00:00,22nd St Caltrain Station,130,2792,,Subscriber,,37.783171989315306,-122.39357203245164,37.75736899005735,-122.3920565843582,1992,Male,No,POINT(-122.393572032452 37.7831719893153),POINT(-122.392056584358 37.7573689900574)
2596,20180430163437708,872,2018-04-30 16:34:37+00:00,Mechanics Monument Plaza (Market St at Bush St),20,2018-04-30 16:49:09+00:00,3rd St at Townsend St,66,708,,Subscriber,,37.7913,-122.399051,37.77874161153677,-122.39274082710836,1989,Male,No,POINT(-122.399051 37.7913),POINT(-122.392740827108 37.7787416115368)
2597,201804301634181946,1400,2018-04-30 16:34:18+00:00,Clay St at Battery St,14,2018-04-30 16:57:38+00:00,3rd St at Townsend St,66,1946,,Subscriber,,37.795001,-122.39997,37.77874161153677,-122.39274082710836,1975,Female,No,POINT(-122.39997 37.795001),POINT(-122.392740827108 37.7787416115368)
2598,201804301634153895,683,2018-04-30 16:34:15+00:00,Steuart St at Market St,16,2018-04-30 16:45:38+00:00,Townsend St at 5th St,80,3895,,Subscriber,,37.79413,-122.39443,37.7753058,-122.39738,1978,Female,No,POINT(-122.39443 37.79413),POINT(-122.39738 37.7753058)
2599,201804301634121096,258,2018-04-30 16:34:12+00:00,17th St at Dolores St,107,2018-04-30 16:38:30+00:00,16th St Mission BART Station 2,223,1096,,Subscriber,,37.7630152,-122.4264968,37.7647652154977,-122.42009103298186,1974,Female,No,POINT(-122.4264968 37.7630152),POINT(-122.420091032982 37.7647652154977)
2600,20180430163405447,554,2018-04-30 16:34:05+00:00,Dover St at 57th St,188,2018-04-30 16:43:20+00:00,Oregon St at Adeline St,274,447,,Subscriber,,37.8426295,-122.267738,37.8575672,-122.2675583,1974,Male,No,POINT(-122.267738 37.8426295),POINT(-122.2675583 37.8575672)
2601,20180430163350977,894,2018-04-30 16:33:50+00:00,5th St at Howard St,45,2018-04-30 16:48:45+00:00,19th St at Mission St,122,977,,Subscriber,,37.781752,-122.405127,37.760299,-122.418892,1990,Female,No,POINT(-122.405127 37.781752),POINT(-122.418892 37.760299)
2602,20180430163345252,169,2018-04-30 16:33:45+00:00,Mechanics Monument Plaza (Market St at Bush St),20,2018-04-30 16:36:35+00:00,Howard St at Beale St,22,252,,Subscriber,,37.7913,-122.399051,37.789756,-122.394643,1985,Male,No,POINT(-122.399051 37.7913),POINT(-122.394643 37.789756)
2603,201804301633391850,294,2018-04-30 16:33:39+00:00,Channing Way at Shattuck Ave,252,2018-04-30 16:38:33+00:00,Haste St at Telegraph Ave,240,1850,,Subscriber,,37.8658466,-122.2674431,37.8660431,-122.2588044,1996,Male,Yes,POINT(-122.2674431 37.8658466),POINT(-122.2588044 37.8660431)
2604,201804301633321692,354,2018-04-30 16:33:32+00:00,The Embarcadero at Sansome St,6,2018-04-30 16:39:27+00:00,San Francisco Ferry Building (Harry Bridges Plaza),15,1692,,Subscriber,,37.80477,-122.403234,37.795392,-122.394203,1963,Female,No,POINT(-122.403234 37.80477),POINT(-122.394203 37.795392)
2605,20180430163331116,188,2018-04-30 16:33:31+00:00,Spear St at Folsom St,24,2018-04-30 16:36:40+00:00,Steuart St at Market St,16,116,,Subscriber,,37.7896767,-122.3904285,37.79413,-122.39443,1994,Female,No,POINT(-122.3904285 37.7896767),POINT(-122.39443 37.79413)
2606,201804301633283459,385,2018-04-30 16:33:28+00:00,El Embarcadero at Grand Ave,197,2018-04-30 16:39:53+00:00,2nd Ave at E 18th St,200,3459,,Subscriber,,37.8088479,-122.2496799,37.8002135669698,-122.25381016731262,1958,Male,No,POINT(-122.2496799 37.8088479),POINT(-122.253810167313 37.8002135669698)
2607,201804301633182648,365,2018-04-30 16:33:18+00:00,The Embarcadero at Sansome St,6,2018-04-30 16:39:23+00:00,San Francisco Ferry Building (Harry Bridges Plaza),15,2648,,Subscriber,,37.80477,-122.403234,37.795392,-122.394203,1982,Female,No,POINT(-122.403234 37.80477),POINT(-122.394203 37.795392)
2608,201804301633171807,265,2018-04-30 16:33:17+00:00,Market St at 45th St,315,2018-04-30 16:37:43+00:00,MacArthur BART Station,176,1807,,Subscriber,,37.834174,-122.272968,37.82840997305853,-122.26631462574004,1984,Male,No,POINT(-122.272968 37.834174),POINT(-122.26631462574 37.8284099730585)
2609,201804301633133781,715,2018-04-30 16:33:13+00:00,Broadway at Battery St,9,2018-04-30 16:45:09+00:00,Berry St at 4th St,81,3781,,Subscriber,,37.79857210846256,-122.40086898207666,37.77588,-122.39317,1989,Male,No,POINT(-122.400868982077 37.7985721084626),POINT(-122.39317 37.77588)
2610,201804301633111930,569,2018-04-30 16:33:11+00:00,Berry St at 4th St,81,2018-04-30 16:42:40+00:00,San Francisco Ferry Building (Harry Bridges Plaza),15,1930,,Subscriber,,37.77588,-122.39317,37.795392,-122.394203,1974,Male,No,POINT(-122.39317 37.77588),POINT(-122.394203 37.795392)
2611,201804301633053188,694,2018-04-30 16:33:05+00:00,Townsend St at 7th St,90,2018-04-30 16:44:40+00:00,Spear St at Folsom St,24,3188,,Subscriber,,37.771058,-122.402717,37.7896767,-122.3904285,1968,Male,No,POINT(-122.402717 37.771058),POINT(-122.3904285 37.7896767)
2612,201804301633042524,501,2018-04-30 16:33:04+00:00,10th St at Fallon St,201,2018-04-30 16:41:26+00:00,2nd Ave at E 18th St,200,2524,,Customer,,37.7976728,-122.2629973,37.8002135669698,-122.25381016731262,1978,Male,No,POINT(-122.2629973 37.7976728),POINT(-122.253810167313 37.8002135669698)
2613,201804301632531817,302,2018-04-30 16:32:53+00:00,2nd St at Townsend St,50,2018-04-30 16:37:55+00:00,Montgomery St BART Station (Market St at 2nd St),21,1817,,Subscriber,,37.780526,-122.390288,37.7896254,-122.400811,1987,Male,No,POINT(-122.390288 37.780526),POINT(-122.400811 37.7896254)
2614,201804301632451712,927,2018-04-30 16:32:45+00:00,Townsend St at 7th St,90,2018-04-30 16:48:13+00:00,San Francisco Ferry Building (Harry Bridges Plaza),15,1712,,Subscriber,,37.771058,-122.402717,37.795392,-122.394203,,,No,POINT(-122.402717 37.771058),POINT(-122.394203 37.795392)
2615,201804301632452513,577,2018-04-30 16:32:45+00:00,Folsom St at 3rd St,36,2018-04-30 16:42:22+00:00,San Francisco Caltrain (Townsend St at 4th St),30,2513,,Customer,,37.78383,-122.39887,37.776598,-122.395282,1989,Male,No,POINT(-122.39887 37.78383),POINT(-122.395282 37.776598)
2616,201804301632352823,679,2018-04-30 16:32:35+00:00,Market St at 10th St,58,2018-04-30 16:43:54+00:00,Berry St at 4th St,81,2823,,Subscriber,,37.776619,-122.417385,37.77588,-122.39317,1987,Male,No,POINT(-122.417385 37.776619),POINT(-122.39317 37.77588)
2617,201804301632302954,536,2018-04-30 16:32:30+00:00,2nd St at Townsend St,50,2018-04-30 16:41:27+00:00,Steuart St at Market St,16,2954,,Subscriber,,37.780526,-122.390288,37.79413,-122.39443,1988,Female,No,POINT(-122.390288 37.780526),POINT(-122.39443 37.79413)
2618,20180430163215479,233,2018-04-30 16:32:15+00:00,Market St at 10th St,58,2018-04-30 16:36:09+00:00,Powell St BART Station (Market St at 5th St),5,479,,Subscriber,,37.776619,-122.417385,37.78389935708493,-122.4084448814392,1985,Male,No,POINT(-122.417385 37.776619),POINT(-122.408444881439 37.7838993570849)
2619,201804301632093865,289,2018-04-30 16:32:09+00:00,Townsend St at 7th St,90,2018-04-30 16:36:59+00:00,Civic Center/UN Plaza BART Station (Market St at McAllister St),44,3865,,Subscriber,,37.771058,-122.402717,37.7810737,-122.4117382,1985,Male,No,POINT(-122.402717 37.771058),POINT(-122.4117382 37.7810737)
2620,201804301631593389,787,2018-04-30 16:31:59+00:00,Esprit Park,126,2018-04-30 16:45:06+00:00,Steuart St at Market St,16,3389,,Subscriber,,37.7616343,-122.3906477,37.79413,-122.39443,1982,Male,No,POINT(-122.3906477 37.7616343),POINT(-122.39443 37.79413)
2621,201804301631571794,386,2018-04-30 16:31:57+00:00,San Francisco Public Library (Grove St at Hyde St),43,2018-04-30 16:38:24+00:00,Laguna St at Hayes St,74,1794,,Subscriber,,37.7787677,-122.4159292,37.776434819204745,-122.42624402046204,1979,Male,No,POINT(-122.4159292 37.7787677),POINT(-122.426244020462 37.7764348192047)
2622,201804301631531460,202,2018-04-30 16:31:53+00:00,4th St at Harrison St,47,2018-04-30 16:35:16+00:00,Victoria Manalo Draves Park,62,1460,,Subscriber,,37.78095459960753,-122.39974915981291,37.77779057034257,-122.40643188357352,1985,Female,No,POINT(-122.399749159813 37.7809545996075),POINT(-122.406431883574 37.7777905703426)
2623,201804301631472828,275,2018-04-30 16:31:47+00:00,Cyril Magnin St at Ellis St,4,2018-04-30 16:36:22+00:00,Civic Center/UN Plaza BART Station (Market St at McAllister St),44,2828,,Subscriber,,37.78588062694133,-122.4089150084319,37.7810737,-122.4117382,1972,Male,No,POINT(-122.408915008432 37.7858806269413),POINT(-122.4117382 37.7810737)
2624,201804301631363452,690,2018-04-30 16:31:36+00:00,McCoppin St at Valencia St,76,2018-04-30 16:43:06+00:00,Father Alfred E Boeddeker Park,34,3452,,Subscriber,,37.77166246221617,-122.42242321372034,37.7839879,-122.412408,1987,Female,No,POINT(-122.42242321372 37.7716624622162),POINT(-122.412408 37.7839879)
2625,201804301631363782,123,2018-04-30 16:31:36+00:00,Embarcadero BART Station (Beale St at Market St),17,2018-04-30 16:33:40+00:00,Howard St at Beale St,22,3782,,Subscriber,,37.792251,-122.397086,37.789756,-122.394643,1972,Female,No,POINT(-122.397086 37.792251),POINT(-122.394643 37.789756)
2626,201804301631283876,627,2018-04-30 16:31:28+00:00,Broadway at Kearny,323,2018-04-30 16:41:55+00:00,Steuart St at Market St,16,3876,,Customer,,37.79801364395978,-122.40595042705534,37.79413,-122.39443,1980,Female,No,POINT(-122.405950427055 37.7980136439598),POINT(-122.39443 37.79413)
2627,201804301631143797,479,2018-04-30 16:31:14+00:00,Bryant St at 6th St,63,2018-04-30 16:39:13+00:00,Howard St at Beale St,22,3797,,Subscriber,,37.775910222333366,-122.40257500673576,37.789756,-122.394643,1979,Male,No,POINT(-122.402575006736 37.7759102223334),POINT(-122.394643 37.789756)
2628,201804301631102670,920,2018-04-30 16:31:10+00:00,The Embarcadero at Sansome St,6,2018-04-30 16:46:31+00:00,Yerba Buena Center for the Arts (Howard St at 3rd St),284,2670,,Subscriber,,37.80477,-122.403234,37.78487208436062,-122.40087568759915,1990,Male,No,POINT(-122.403234 37.80477),POINT(-122.400875687599 37.7848720843606)
2629,201804301631033288,809,2018-04-30 16:31:03+00:00,Golden Gate Ave at Polk St,41,2018-04-30 16:44:33+00:00,Cyril Magnin St at Ellis St,4,3288,,Customer,,37.78127,-122.41874,37.78588062694133,-122.4089150084319,1990,Male,No,POINT(-122.41874 37.78127),POINT(-122.408915008432 37.7858806269413)
2630,201804301631031876,825,2018-04-30 16:31:03+00:00,Golden Gate Ave at Polk St,41,2018-04-30 16:44:49+00:00,Cyril Magnin St at Ellis St,4,1876,,Customer,,37.78127,-122.41874,37.78588062694133,-122.4089150084319,1990,Female,No,POINT(-122.41874 37.78127),POINT(-122.408915008432 37.7858806269413)
2631,201804301630573864,435,2018-04-30 16:30:57+00:00,Folsom St at 9th St,78,2018-04-30 16:38:13+00:00,Townsend St at 5th St,80,3864,,Subscriber,,37.7737172,-122.4116467,37.7753058,-122.39738,1988,Male,No,POINT(-122.4116467 37.7737172),POINT(-122.39738 37.7753058)
2632,201804301630532977,1071,2018-04-30 16:30:53+00:00,Post St at Kearny St,19,2018-04-30 16:48:45+00:00,Webster St at O'Farrell St,285,2977,,Subscriber,,37.788975,-122.403452,37.78352083526095,-122.43115782737732,1989,Male,No,POINT(-122.403452 37.788975),POINT(-122.431157827377 37.783520835261)
2633,201804301630412920,962,2018-04-30 16:30:41+00:00,Spear St at Folsom St,24,2018-04-30 16:46:43+00:00,San Francisco Caltrain (Townsend St at 4th St),30,2920,,Subscriber,,37.7896767,-122.3904285,37.776598,-122.395282,1978,Male,No,POINT(-122.3904285 37.7896767),POINT(-122.395282 37.776598)
2634,201804301630302445,1095,2018-04-30 16:30:30+00:00,Powell St BART Station (Market St at 5th St),5,2018-04-30 16:48:46+00:00,Townsend St at 5th St,80,2445,,Subscriber,,37.78389935708493,-122.4084448814392,37.7753058,-122.39738,1979,Male,No,POINT(-122.408444881439 37.7838993570849),POINT(-122.39738 37.7753058)
2635,201804301630143912,683,2018-04-30 16:30:14+00:00,Berry St at 4th St,81,2018-04-30 16:41:37+00:00,Steuart St at Market St,16,3912,,Subscriber,,37.77588,-122.39317,37.79413,-122.39443,1984,Female,No,POINT(-122.39317 37.77588),POINT(-122.39443 37.79413)
2636,201804301630103836,602,2018-04-30 16:30:10+00:00,Mission Dolores Park,120,2018-04-30 16:40:12+00:00,Cesar Chavez St at Dolores St,140,3836,,Customer,,37.7614205,-122.4264353,37.7478584,-122.4249863,1977,Male,No,POINT(-122.4264353 37.7614205),POINT(-122.4249863 37.7478584)
2637,201804301630093069,144,2018-04-30 16:30:09+00:00,Bryant St at 2nd St,343,2018-04-30 16:32:34+00:00,Beale St at Harrison St,27,3069,,Subscriber,,37.783171989315306,-122.39357203245164,37.7880593,-122.3918648,1986,Female,No,POINT(-122.393572032452 37.7831719893153),POINT(-122.3918648 37.7880593)
2638,201804301629552349,416,2018-04-30 16:29:55+00:00,Foothill Blvd at Fruitvale Ave,227,2018-04-30 16:36:52+00:00,Fruitvale BART Station,237,2349,,Subscriber,,37.7837569,-122.2226033,37.7752321,-122.2244982,1961,Female,No,POINT(-122.2226033 37.7837569),POINT(-122.2244982 37.7752321)
2639,20180430162936511,275,2018-04-30 16:29:36+00:00,Parker St at Fulton St,266,2018-04-30 16:34:12+00:00,Haste St at Telegraph Ave,240,511,,Subscriber,,37.8624644,-122.2647911,37.8660431,-122.2588044,1998,Male,Yes,POINT(-122.2647911 37.8624644),POINT(-122.2588044 37.8660431)
2640,201804301629263813,667,2018-04-30 16:29:26+00:00,Koshland Park,56,2018-04-30 16:40:34+00:00,Rhode Island St at 17th St,114,3813,,Subscriber,,37.77341396997343,-122.427316904068,37.7644783,-122.4025701,1983,Female,No,POINT(-122.427316904068 37.7734139699734),POINT(-122.4025701 37.7644783)
2641,201804301629171837,1535,2018-04-30 16:29:17+00:00,Spear St at Folsom St,24,2018-04-30 16:54:53+00:00,19th St at Florida St,124,1837,,Subscriber,,37.7896767,-122.3904285,37.7604469,-122.410807,1979,Male,Yes,POINT(-122.3904285 37.7896767),POINT(-122.410807 37.7604469)
2642,201804301629132272,181,2018-04-30 16:29:13+00:00,Mechanics Monument Plaza (Market St at Bush St),20,2018-04-30 16:32:15+00:00,Clay St at Battery St,14,2272,,Subscriber,,37.7913,-122.399051,37.795001,-122.39997,1968,Male,No,POINT(-122.399051 37.7913),POINT(-122.39997 37.795001)
2643,201804301628512757,651,2018-04-30 16:28:51+00:00,4th St at Harrison St,47,2018-04-30 16:39:42+00:00,Golden Gate Ave at Polk St,41,2757,,Subscriber,,37.78095459960753,-122.39974915981291,37.78127,-122.41874,1972,Male,No,POINT(-122.399749159813 37.7809545996075),POINT(-122.41874 37.78127)
2644,20180430162850108,391,2018-04-30 16:28:50+00:00,Doyle St at 59th St,154,2018-04-30 16:35:21+00:00,Ninth St at Heinz Ave,270,108,,Subscriber,,37.8419238,-122.2880451,37.8534894,-122.2894154,1990,Female,No,POINT(-122.2880451 37.8419238),POINT(-122.2894154 37.8534894)
2645,201804301628172163,292,2018-04-30 16:28:17+00:00,2nd St at Townsend St,50,2018-04-30 16:33:09+00:00,Beale St at Harrison St,27,2163,,Subscriber,,37.780526,-122.390288,37.7880593,-122.3918648,1982,Female,No,POINT(-122.390288 37.780526),POINT(-122.3918648 37.7880593)
2646,201804301627464030,1252,2018-04-30 16:27:46+00:00,5th at Folsom,321,2018-04-30 16:48:39+00:00,19th St at Mission St,122,4030,,Subscriber,,37.78014570345598,-122.40307085237872,37.760299,-122.418892,,,No,POINT(-122.403070852379 37.780145703456),POINT(-122.418892 37.760299)
2647,201804301627402947,673,2018-04-30 16:27:40+00:00,5th St at Brannan St,64,2018-04-30 16:38:53+00:00,20th St at Bryant St,125,2947,,Customer,,37.7767539,-122.3990176,37.7592005,-122.409851,,,No,POINT(-122.3990176 37.7767539),POINT(-122.409851 37.7592005)
2648,201804301627121922,431,2018-04-30 16:27:12+00:00,San Fernando St at 4th St,310,2018-04-30 16:34:23+00:00,Ryland Park,305,1922,,Subscriber,,37.335885,-121.88566,37.342725,-121.895617,1999,Male,Yes,POINT(-121.88566 37.335885),POINT(-121.895617 37.342725)
2649,20180430162708472,296,2018-04-30 16:27:08+00:00,MacArthur BART Station,176,2018-04-30 16:32:05+00:00,Broadway at 40th St,211,472,,Subscriber,,37.82840997305853,-122.26631462574004,37.8277573,-122.2567156,1979,Male,No,POINT(-122.26631462574 37.8284099730585),POINT(-122.2567156 37.8277573)
2650,201804301626503684,632,2018-04-30 16:26:50+00:00,19th Street BART Station,182,2018-04-30 16:37:23+00:00,12th St at 4th Ave,233,3684,,Subscriber,,37.8090126,-122.2682473,37.7958125,-122.2555549,1997,Male,No,POINT(-122.2682473 37.8090126),POINT(-122.2555549 37.7958125)
2651,201804301626244055,685,2018-04-30 16:26:24+00:00,Broadway at Battery St,9,2018-04-30 16:37:50+00:00,Berry St at 4th St,81,4055,,Subscriber,,37.79857210846256,-122.40086898207666,37.77588,-122.39317,1987,Male,No,POINT(-122.400868982077 37.7985721084626),POINT(-122.39317 37.77588)
2652,20180430162555171,1003,2018-04-30 16:25:55+00:00,Telegraph Ave at Alcatraz Ave,18,2018-04-30 16:42:38+00:00,Hearst Ave at Euclid Ave,256,171,,Subscriber,,37.85022187449679,-122.26017236709596,37.87511169286445,-122.26055324077606,1982,Male,No,POINT(-122.260172367096 37.8502218744968),POINT(-122.260553240776 37.8751116928645)
2653,201804301625543923,682,2018-04-30 16:25:54+00:00,San Francisco Caltrain (Townsend St at 4th St),30,2018-04-30 16:37:16+00:00,San Francisco Ferry Building (Harry Bridges Plaza),15,3923,,Subscriber,,37.776598,-122.395282,37.795392,-122.394203,1992,Female,No,POINT(-122.395282 37.776598),POINT(-122.394203 37.795392)
2654,201804301625461756,279,2018-04-30 16:25:46+00:00,Broadway at Battery St,9,2018-04-30 16:30:25+00:00,Steuart St at Market St,16,1756,,Subscriber,,37.79857210846256,-122.40086898207666,37.79413,-122.39443,1982,Female,No,POINT(-122.400868982077 37.7985721084626),POINT(-122.39443 37.79413)
2655,201804301625443249,451,2018-04-30 16:25:44+00:00,Market St at 10th St,58,2018-04-30 16:33:15+00:00,Webster St at Grove St,55,3249,,Subscriber,,37.776619,-122.417385,37.7770527,-122.4295585,1977,Male,No,POINT(-122.417385 37.776619),POINT(-122.4295585 37.7770527)
2656,201804301625303388,590,2018-04-30 16:25:30+00:00,Yerba Buena Center for the Arts (Howard St at 3rd St),284,2018-04-30 16:35:20+00:00,Townsend St at 7th St,90,3388,,Customer,,37.78487208436062,-122.40087568759915,37.771058,-122.402717,1971,Male,No,POINT(-122.400875687599 37.7848720843606),POINT(-122.402717 37.771058)
2657,201804301625212887,114,2018-04-30 16:25:21+00:00,Bryant St at 2nd St,343,2018-04-30 16:27:16+00:00,Beale St at Harrison St,27,2887,,Subscriber,,37.783171989315306,-122.39357203245164,37.7880593,-122.3918648,1982,Male,No,POINT(-122.393572032452 37.7831719893153),POINT(-122.3918648 37.7880593)
2658,201804301624492486,850,2018-04-30 16:24:49+00:00,Berry St at 4th St,81,2018-04-30 16:39:00+00:00,San Francisco Ferry Building (Harry Bridges Plaza),15,2486,,Customer,,37.77588,-122.39317,37.795392,-122.394203,1958,Male,No,POINT(-122.39317 37.77588),POINT(-122.394203 37.795392)
2659,201804301624481941,390,2018-04-30 16:24:48+00:00,Bryant St at 2nd St,343,2018-04-30 16:31:18+00:00,5th St at Howard St,45,1941,,Subscriber,,37.783171989315306,-122.39357203245164,37.781752,-122.405127,1983,Male,No,POINT(-122.393572032452 37.7831719893153),POINT(-122.405127 37.781752)
2660,201804301624474020,854,2018-04-30 16:24:47+00:00,Davis St at Jackson St,11,2018-04-30 16:39:01+00:00,5th St at Howard St,45,4020,,Subscriber,,37.79728,-122.398436,37.781752,-122.405127,1984,Female,No,POINT(-122.398436 37.79728),POINT(-122.405127 37.781752)
2661,201804301624463403,1306,2018-04-30 16:24:46+00:00,Webster St at 2nd St,203,2018-04-30 16:46:32+00:00,MacArthur BART Station,176,3403,,Customer,,37.795194764385954,-122.27396965026855,37.82840997305853,-122.26631462574004,1982,Other,No,POINT(-122.273969650269 37.795194764386),POINT(-122.26631462574 37.8284099730585)
2662,201804301624222019,584,2018-04-30 16:24:22+00:00,The Embarcadero at Steuart St,23,2018-04-30 16:34:06+00:00,Berry St at 4th St,81,2019,,Subscriber,,37.791464,-122.391034,37.77588,-122.39317,1981,Male,No,POINT(-122.391034 37.791464),POINT(-122.39317 37.77588)
2663,201804301623482053,648,2018-04-30 16:23:48+00:00,4th St at Mission Bay Blvd S,93,2018-04-30 16:34:37+00:00,4th St at Harrison St,47,2053,,Subscriber,,37.7704074,-122.3911984,37.78095459960753,-122.39974915981291,1969,Male,No,POINT(-122.3911984 37.7704074),POINT(-122.399749159813 37.7809545996075)
